kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_desa_kelurahan
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240005,PULUNGDOWO,35.07.16,TUMPANG,35.07.16.2005,PULUNGDOWO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240006,BOKOR,35.07.16,TUMPANG,35.07.16.2006,BOKOR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240007,SLAMET,35.07.16,TUMPANG,35.07.16.2007,SLAMET
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240008,WRINGINSONGO,35.07.16,TUMPANG,35.07.16.2008,WRINGINSONGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240009,JERU,35.07.16,TUMPANG,35.07.16.2009,JERU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240010,MALANGSUKO,35.07.16,TUMPANG,35.07.16.2010,MALANGSUKO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240011,TUMPANG,35.07.16,TUMPANG,35.07.16.2011,TUMPANG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240012,TULUSBESAR,35.07.16,TUMPANG,35.07.16.2012,TULUSBESAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240013,BENJOR,35.07.16,TUMPANG,35.07.16.2014,BENJOR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240014,DUWET,35.07.16,TUMPANG,35.07.16.2013,DUWET
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507240,TUMPANG,3507240015,DUWET KRAJAN,35.07.16,TUMPANG,35.07.16.2015,DUWET KERAJAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260001,KENONGO,35.07.17,JABUNG,35.07.17.2003,KENONGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260002,NGADIREJO,35.07.17,JABUNG,35.07.17.2002,NGADIREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260003,TAJI,35.07.17,JABUNG,35.07.17.2001,TAJI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260004,PANDANSARI LOR,35.07.17,JABUNG,35.07.17.2006,PANDANSARI LOR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260005,SUKOPURO,35.07.17,JABUNG,35.07.17.2005,SUKOPURO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260006,SIDOREJO,35.07.17,JABUNG,35.07.17.2004,SIDOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260007,SUKOLILO,35.07.17,JABUNG,35.07.17.2011,SUKOLILO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260008,SIDOMULYO,35.07.17,JABUNG,35.07.17.2007,SIDOMULYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260009,GADING KEMBAR,35.07.17,JABUNG,35.07.17.2008,GADINGKEMBAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260010,KEMANTREN,35.07.17,JABUNG,35.07.17.2010,KEMANTREN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260011,ARGOSARI,35.07.17,JABUNG,35.07.17.2009,ARGOSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260012,SLAMPAREJO,35.07.17,JABUNG,35.07.17.2014,SLAMPAREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260013,KEMIRI,35.07.17,JABUNG,35.07.17.2015,KEMIRI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260014,JABUNG,35.07.17,JABUNG,35.07.17.2013,JABUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507260,JABUNG,3507260015,GUNUNG JATI,35.07.17,JABUNG,35.07.17.2012,GUNUNGJATI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250001,SEKARPURO,35.07.18,PAKIS,35.07.18.2009,SEKARPURO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250002,AMPELDENTO,35.07.18,PAKIS,35.07.18.2008,AMPELDENTO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250003,SUMBERKRADENAN,35.07.18,PAKIS,35.07.18.2007,SUMBERKRADENAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250004,KEDUNGREJO,35.07.18,PAKIS,35.07.18.2001,KEDUNGREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250005,BANJARREJO,35.07.18,PAKIS,35.07.18.2002,BANJAREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250006,PUCANG SONGO,35.07.18,PAKIS,35.07.18.2003,PUCANGSONGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250007,SUKOANYAR,35.07.18,PAKIS,35.07.18.2004,SUKOANYAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250008,SUMBERPASIR,35.07.18,PAKIS,35.07.18.2005,SUMBERPASIR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250009,PAKISKEMBAR,35.07.18,PAKIS,35.07.18.2006,PAKISKEMBAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250010,PAKISJAJAR,35.07.18,PAKIS,35.07.18.2015,PAKISJAJAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250011,BUNUTWETAN,35.07.18,PAKIS,35.07.18.2014,BUNUTWETAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250012,ASRIKATON,35.07.18,PAKIS,35.07.18.2013,ASRIKATON
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250013,SAPTORENGGO,35.07.18,PAKIS,35.07.18.2012,SAPTORENGGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250014,MANGLIAWAN,35.07.18,PAKIS,35.07.18.2010,MANGLIAWAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507250,PAKIS,3507250015,TIRTOMOYO,35.07.18,PAKIS,35.07.18.2011,TIRTOMOYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220001,PERMANU,35.07.19,PAKISAJI,35.07.19.2001,PERMANU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220002,KARANGPANDAN,35.07.19,PAKISAJI,35.07.19.2002,KARANGPANDAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220003,GLANGGANG,35.07.19,PAKISAJI,35.07.19.2003,GELANGGANG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220004,SUTOJAYAN,35.07.19,PAKISAJI,35.07.19.2006,SUTOJAYAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220005,WONOKERSO,35.07.19,PAKISAJI,35.07.19.2004,WONOKERSO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220006,KARANGDUREN,35.07.19,PAKISAJI,35.07.19.2005,KARANGDUREN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220007,PAKISAJI,35.07.19,PAKISAJI,35.07.19.2007,PAKISAJI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220008,JATISARI,35.07.19,PAKISAJI,35.07.19.2008,JATISARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220009,WADUNG,35.07.19,PAKISAJI,35.07.19.2009,WADUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220010,GENENGAN,35.07.19,PAKISAJI,35.07.19.2010,GENENGAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220011,KEBONAGUNG,35.07.19,PAKISAJI,35.07.19.2012,KEBONAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507220,PAKISAJI,3507220012,KENDALPAYAK,35.07.19,PAKISAJI,35.07.19.2011,KENDALPAYAK
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190002,PALAAN,35.07.20,NGAJUNG,35.07.20.2002,PALAAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190003,NGASEM,35.07.20,NGAJUNG,35.07.20.2003,NGASEM
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190001,NGAJUM,35.07.20,NGAJUNG,35.07.20.2001,NGAJUM
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190004,BANJARSARI,35.07.20,NGAJUNG,35.07.20.2004,BANJARSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190005,KRANGGAN,35.07.20,NGAJUNG,35.07.20.2005,KRANGGAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190006,KESAMBEN,35.07.20,NGAJUNG,35.07.20.2006,KESAMBEN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190007,BABADAN,35.07.20,NGAJUNG,35.07.20.2007,BABADAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190008,BALESARI,35.07.20,NGAJUNG,35.07.20.2008,BALESARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507190,NGAJUM,3507190009,MAGUAN,35.07.20,NGAJUNG,35.07.20.2009,MAGUAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210001,SUMBERSUKO,35.07.21,WAGIR,35.07.21.2001,SUMBERSUKO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210002,MENDALANWANGI,35.07.21,WAGIR,35.07.21.2002,MENDALANWANGI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210003,SITIREJO,35.07.21,WAGIR,35.07.21.2003,SITIREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210004,PARANGARGO,35.07.21,WAGIR,35.07.21.2004,PARANGARGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210005,GONDOWANGI,35.07.21,WAGIR,35.07.21.2005,GONDOWANGI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210006,PANDANREJO,35.07.21,WAGIR,35.07.21.2006,PANDANREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210007,PETUNGSEWU,35.07.21,WAGIR,35.07.21.2007,PETUNGSEWU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210008,SUKODADI,35.07.21,WAGIR,35.07.21.2008,SUKODADI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210009,SIDORAHAYU,35.07.21,WAGIR,35.07.21.2009,SIDORAHAYU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210010,JEDONG,35.07.21,WAGIR,35.07.21.2010,JEDONG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210011,DALISODO,35.07.21,WAGIR,35.07.21.2011,DALISODO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507210,WAGIR,3507210012,PANDANLANDUNG,35.07.21,WAGIR,35.07.21.2012,PANDANLANDUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300001,KUCUR,35.07.22,DAU,35.07.22.2001,KUCUR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300002,KALISONGO,35.07.22,DAU,35.07.22.2002,KALISONGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300003,KARANGWIDORO,35.07.22,DAU,35.07.22.2003,KARANGWIDORO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300004,PETUNG SEWU,35.07.22,DAU,35.07.22.2004,PETUNGSEWU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300005,SELOREJO,35.07.22,DAU,35.07.22.2005,SELOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300006,TEGALWERU,35.07.22,DAU,35.07.22.2006,TEGALWERU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300007,LANDUNGSARI,35.07.22,DAU,35.07.22.2007,LANDUNGSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300008,GADINGKULON,35.07.22,DAU,35.07.22.2009,GADINGKULON
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300009,MULYOAGUNG,35.07.22,DAU,35.07.22.2008,MULYOAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507300,DAU,3507300010,SUMBERSEKAR,35.07.22,DAU,35.07.22.2010,SUMBERSEKAR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290001,TEGALGONDO,35.07.23,KARANG PLOSO,35.07.23.2001,TEGALGONDO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290002,KEPUHARJO,35.07.23,KARANG PLOSO,35.07.23.2002,KEPUHARJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290003,NGENEP,35.07.23,KARANG PLOSO,35.07.23.2003,NGENEP
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290004,NGIJO,35.07.23,KARANG PLOSO,35.07.23.2004,NGIJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290005,AMPELDENTO,35.07.23,KARANG PLOSO,35.07.23.2005,AMPELDENTO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290006,GIRIMOYO,35.07.23,KARANG PLOSO,35.07.23.2006,GIRIMOYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290007,BOCEK,35.07.23,KARANG PLOSO,35.07.23.2007,BOCEK
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290008,DONOWARIH,35.07.23,KARANG PLOSO,35.07.23.2008,DONOWARIH
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507290,KARANGPLOSO,3507290009,TAWANGARGO,35.07.23,KARANG PLOSO,35.07.23.2009,TAWANGARGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280001,LANGLANG,35.07.24,SINGOSARI,35.07.24.2007,LANG - LANG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280002,TUNJUNGTIRTO,35.07.24,SINGOSARI,35.07.24.2006,TUNJUNGTIRTO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280003,BANJARARUM,35.07.24,SINGOSARI,35.07.24.2005,BANJARARUM
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280004,WATUGEDE,35.07.24,SINGOSARI,35.07.24.2004,WATUGEDE
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280005,DENGKOL,35.07.24,SINGOSARI,35.07.24.2002,DENGKOL
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280006,WONOREJO,35.07.24,SINGOSARI,35.07.24.2001,WONOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280007,BATURETNO,35.07.24,SINGOSARI,35.07.24.2003,BATURETNO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280008,TAMANHARJO,35.07.24,SINGOSARI,35.07.24.2012,TAMANHARDJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280009,LOSARI,35.07.24,SINGOSARI,35.07.24.1014,LOSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280010,PAGENTAN,35.07.24,SINGOSARI,35.07.24.1011,PAGENTAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280011,PURWOASRI,35.07.24,SINGOSARI,35.07.24.2008,PURWOASRI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280012,KLAMPOK,35.07.24,SINGOSARI,35.07.24.2009,KLAMPOK
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280013,GUNUNGREJO,35.07.24,SINGOSARI,35.07.24.2010,GUNUNGREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280014,CANDIRENGGO,35.07.24,SINGOSARI,35.07.24.1015,CANDIRENGGO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280015,ARDIMULYO,35.07.24,SINGOSARI,35.07.24.2013,ARDIMULYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280016,RANDUAGUNG,35.07.24,SINGOSARI,35.07.24.2017,RANDUAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507280,SINGOSARI,3507280017,TOYOMARTO,35.07.24,SINGOSARI,35.07.24.2016,TOYOMARTO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270001,SIDOLUHUR,35.07.25,LAWANG,35.07.25.2001,SIDOLUHUR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270002,SRIGADING,35.07.25,LAWANG,35.07.25.2002,SRIGADING
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270003,SIDODADI,35.07.25,LAWANG,35.07.25.2003,SIDODADI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270004,BEDALI,35.07.25,LAWANG,35.07.25.2004,BEDALI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270005,KALIREJO,35.07.25,LAWANG,35.07.25.1005,KALIREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270006,MULYOARJO,35.07.25,LAWANG,35.07.25.2006,MULYOARJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270007,SUMBER NGEPOH,35.07.25,LAWANG,35.07.25.2007,SUMBERNGEPOH
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270008,SUMBER PORONG,35.07.25,LAWANG,35.07.25.2008,SUMBERPORONG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270009,TURIREJO,35.07.25,LAWANG,35.07.25.2009,TURIREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270010,LAWANG,35.07.25,LAWANG,35.07.25.1010,LAWANG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270011,KETINDAN,35.07.25,LAWANG,35.07.25.2011,KETINDAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507270,LAWANG,3507270012,WONOREJO,35.07.25,LAWANG,35.07.25.2012,WONOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310001,BENDOSARI,35.07.26,PUJON,35.07.26.2001,BENDOSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310002,SUKOMULYO,35.07.26,PUJON,35.07.26.2002,SUKOMULYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310003,PUJON KIDUL,35.07.26,PUJON,35.07.26.2003,PUJON KIDUL
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310004,PANDESARI,35.07.26,PUJON,35.07.26.2004,PANDESARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310005,PUJON LOR,35.07.26,PUJON,35.07.26.2005,PUJON LOR
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310006,NGROTO,35.07.26,PUJON,35.07.26.2006,NGROTO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310007,NGABAB,35.07.26,PUJON,35.07.26.2007,NGABAB
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310008,TAWANGSARI,35.07.26,PUJON,35.07.26.2008,TAWANGSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310009,MADIREDO,35.07.26,PUJON,35.07.26.2009,MADIREDO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507310,PUJON,3507310010,WIYUREJO,35.07.26,PUJON,35.07.26.2010,WIYUREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320001,PAGERSARI,35.07.27,NGANTANG,35.07.27.2001,PAGERSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320002,SIDODADI,35.07.27,NGANTANG,35.07.27.2002,SIDODADI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320003,BANJAREJO,35.07.27,NGANTANG,35.07.27.2003,BANJAREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320004,PURWOREJO,35.07.27,NGANTANG,35.07.27.2004,PURWOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320005,NGANTRU,35.07.27,NGANTANG,35.07.27.2005,NGANTRU
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320006,BANTUREJO,35.07.27,NGANTANG,35.07.27.2006,BANTUREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320007,PANDANSARI,35.07.27,NGANTANG,35.07.27.2007,PANDANSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320008,MULYOREJO,35.07.27,NGANTANG,35.07.27.2008,MULYOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320009,SUMBERAGUNG,35.07.27,NGANTANG,35.07.27.2009,SUMBERAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320010,KAUMREJO,35.07.27,NGANTANG,35.07.27.2010,KAUMREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320011,TULUNGREJO,35.07.27,NGANTANG,35.07.27.2011,TULUNGREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320012,WATUREJO,35.07.27,NGANTANG,35.07.27.2012,WATUREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507320,NGANTANG,3507320013,JOMBOK,35.07.27,NGANTANG,35.07.27.2013,JOMBOK
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330001,PONDOK AGUNG,35.07.28,KASEMBON,35.07.28.2001,PONDOKAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330002,BAYEM,35.07.28,KASEMBON,35.07.28.2002,BAYEM
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330003,PAIT,35.07.28,KASEMBON,35.07.28.2003,PAIT
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330004,WONOAGUNG,35.07.28,KASEMBON,35.07.28.2004,WONOAGUNG
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330005,KASEMBON,35.07.28,KASEMBON,35.07.28.2005,KASEMBON
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507330,KASEMBON,3507330006,SUKOSARI,35.07.28,KASEMBON,35.07.28.2006,SUKOSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050001,TUMPAKREJO,35.07.29,GEDANGAN,35.07.29.2007,TUMPAKREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050002,SINDUREJO,35.07.29,GEDANGAN,35.07.29.2003,SINDUREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050003,GAJAHREJO,35.07.29,GEDANGAN,35.07.29.2002,GAJAHREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050004,SIDODADI,35.07.29,GEDANGAN,35.07.29.2001,SIDODADI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050005,GEDANGAN,35.07.29,GEDANGAN,35.07.29.2004,GEDANGAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050006,SEGARAN,35.07.29,GEDANGAN,35.07.29.2005,SEGARAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050007,SUMBEREJO,35.07.29,GEDANGAN,35.07.29.2006,SUMBEREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507050,GEDANGAN,3507050008,GIRIMULYO,35.07.29,GEDANGAN,35.07.29.2008,GIRIMULYO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080001,PURWODADI,35.07.30,TIRTOYUDO,35.07.30.2013,PURWODADI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080002,PUJIHARJO,35.07.30,TIRTOYUDO,35.07.30.2001,PUJIHARJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080003,SUMBERTANGKIL,35.07.30,TIRTOYUDO,35.07.30.2002,SUMBERTANGKIL
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080004,KEPATIHAN,35.07.30,TIRTOYUDO,35.07.30.2003,KEPATIHAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080005,JOGOMULYAN,35.07.30,TIRTOYUDO,35.07.30.2004,JOGOMULYAN
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080006,TIRTOYUDO,35.07.30,TIRTOYUDO,35.07.30.2006,TIRTOYUDO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080007,GADUNGSARI,35.07.30,TIRTOYUDO,35.07.30.2010,GADUNGSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080008,TLOGOSARI,35.07.30,TIRTOYUDO,35.07.30.2005,TLOGOSARI
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080009,SUKOREJO,35.07.30,TIRTOYUDO,35.07.30.2007,SUKOREJO
35,JAWA TIMUR,3507,KABUPATEN MALANG,3507080,TIRTO YUDO,3507080010,AMPELGADING,35.07.30,TIRTOYUDO,35.07.30.2008,AMPELGADING
